"unique_id","doi","doi_no_ver_info","data_id","data_id_auto_cleaned","data_id_no_ex_chr","data_id_m_val","data_id_merged","data_id_secondary","data_access","in_dashboard","source","listed_in_numbat_output","validated","Category","covid_related","human_data","dataset_is_doi","repository","in_dcc","data_availability_statement","charite_id_year","license"
1882,"10.1073/pnas.2013542117","10.1073/pnas.2013542117","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158312","gse158312","gse158312","","gse158312",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,NA
1591,"10.1126/sciadv.abg5174","10.1126/sciadv.abg5174","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158577","gse158577","gse158577","","gse158577",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1307,"10.1182/bloodadvances.2020003230","10.1182/bloodadvances.2020003230","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158596","gse158596","gse158596","","gse158596",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE",NA,2021,"no license"
1862,"10.1038/s41586-020-3018-x","10.1038/s41586-020-3018-x","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158731","gse158731","gse158731","","gse158731",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,NA
1700,"10.15252/embj.2019104296","10.15252/embj.2019104296","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158743","gse158743","gse158743","","gse158743",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE",NA,2020,"no license"
1760,"10.1038/s41467-021-25379-9","10.1038/s41467-021-25379-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158916","gse158916","gse158916","","gse158916",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1741,"10.1016/j.stem.2021.11.003","10.1016/j.stem.2021.11.003","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse159082","gse159082","gse159082","","gse159082",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
146,"10.1186/s13287-023-03519-w","10.1186/s13287-023-03519-w","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse159315","gse159315","gse159315","","gse159315",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1286,"10.1101/gr.269233.120","10.1101/gr.269233.120","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse159907","gse159907","gse159907","","gse159907",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1389,"10.1681/asn.2020040490","10.1681/asn.2020040490","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse159978","gse159978","gse159978","","gse159978",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1770,"10.1038/s41586-021-04116-8","10.1038/s41586-021-04116-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse159986","gse159986","gse159986","","gse159986",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,2020,"no license"
511,"10.1002/eji.202250162","10.1002/eji.202250162","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097","gse160097","gse160097","","gse160097",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE","yes_statement_no_data",2020,"no license"
1597,"10.1002/eji.202048797","10.1002/eji.202048797","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160097","gse160097","gse160097","","gse160097",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE",NA,2020,"no license"
1654,"10.1073/pnas.2108157118","10.1073/pnas.2108157118","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160294","gse160294","gse160294","","gse160294",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
693,"10.1038/s41467-022-32320-1","10.1038/s41467-022-32320-1","https://www.ncbi.nlm.nih.gov/gds/?term=gse160301[accession]","gse160301[accession]","gse160301[accession]","gse160301","gse160301",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1989,"10.1016/j.celrep.2020.108533","10.1016/j.celrep.2020.108533","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160524","gse160524","gse160524","","gse160524",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,NA
903,"10.1177/00220345211017510","10.1177/00220345211017510","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160672","gse160672","gse160672","","gse160672",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
815,"10.1093/nar/gkac1206","10.1093/nar/gkac1206","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160709","gse160709","gse160709","","gse160709",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1380,"10.15252/embj.2020105123","10.15252/embj.2020105123","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse160845","gse160845","gse160845","","gse160845",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,2021,"no license"
1067,"10.1038/s41598-022-07059-w","10.1038/s41598-022-07059-w","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse161173","gse161173","gse161173","","gse161173",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1465,"10.1038/s41590-021-01029-6","10.1038/s41590-021-01029-6","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse161441","gse161441","gse161441","","gse161441",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1948,"10.3390/ijms21238898","10.3390/ijms21238898","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse161585","gse161585","gse161585","","gse161585",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,NA
1715,"10.1038/s41467-021-25030-7","10.1038/s41467-021-25030-7","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse162208","gse162208","gse162208","","gse162208",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","TRUE","FALSE","FALSE","gene expression omnibus (geo)","TRUE",NA,2020,"no license"
645,"10.1038/s41467-022-28515-1","10.1038/s41467-022-28515-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse162403","gse162403","gse162403","","gse162403",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1157,"10.1016/j.stem.2021.11.003","10.1016/j.stem.2021.11.003","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse162827","gse162827","gse162827","","gse162827",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1439,"10.3390/ijms22010462","10.3390/ijms22010462","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163168","gse163168","gse163168","","gse163168",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
872,"10.1038/s42255-022-00584-y","10.1038/s42255-022-00584-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163459","gse163459","gse163459","","gse163459",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1322,"10.1186/s13148-021-01176-5","10.1186/s13148-021-01176-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163521","gse163521","gse163521","","gse163521",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
212,"10.1158/2643-3230.bcd-22-0082","10.1158/2643-3230.bcd-22-0082","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163579","gse163579","gse163579","","gse163579",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1297,"10.1158/2159-8290.cd-21-0276","10.1158/2159-8290.cd-21-0276","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163579","gse163579","gse163579","","gse163579",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
888,"10.1002/hep.32456","10.1002/hep.32456","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163777","gse163777","gse163777","","gse163777",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
12,"10.1038/s41564-023-01405-y","10.1038/s41564-023-01405-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163952","gse163952","gse163952","","gse163952",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
373,"10.1016/j.cell.2023.04.012","10.1016/j.cell.2023.04.012","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse163952","gse163952","gse163952","","gse163952",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
695,"10.1038/s41467-022-28626-9","10.1038/s41467-022-28626-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse164986","gse164986","gse164986","","gse164986",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1025,"10.15252/embj.2021109996","10.15252/embj.2021109996","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165028","gse165028","gse165028","","gse165028",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1315,"10.1186/s13024-021-00498-5","10.1186/s13024-021-00498-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165263","gse165263","gse165263","","gse165263",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1561,"10.1038/s41467-021-22579-1","10.1038/s41467-021-22579-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165329","gse165329","gse165329","","gse165329",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1300,"10.1158/2326-6066.cir-20-0555","10.1158/2326-6066.cir-20-0555","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165332","gse165332","gse165332","","gse165332",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1669,"10.1182/bloodadvances.2021004335","10.1182/bloodadvances.2021004335","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165499","gse165499","gse165499","","gse165499",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1478,"10.1038/s41586-021-03995-1","10.1038/s41586-021-03995-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165532","gse165532","gse165532","","gse165532",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1540,"10.1038/s41586-021-04136-4","10.1038/s41586-021-04136-4","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165580","gse165580","gse165580","","gse165580",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
927,"10.1016/j.celrep.2022.110910","10.1016/j.celrep.2022.110910","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse165699","gse165699","gse165699","","gse165699",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
394,"10.1038/s41592-023-01903-1","10.1038/s41592-023-01903-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse166381","gse166381","gse166381","","gse166381",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1356,"10.1371/journal.pone.0247738","10.1371/journal.pone.0247738","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse166400","gse166400","gse166400","","gse166400",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1611,"10.1038/s43018-021-00201-z","10.1038/s43018-021-00201-z","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse166420","gse166420","gse166420","","gse166420",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1387,"10.15252/emmm.202114123","10.15252/emmm.202114123","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse166555","gse166555","gse166555","","gse166555",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE",NA,2021,"no license"
102,"10.1016/j.immuni.2023.05.017","10.1016/j.immuni.2023.05.017","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse166875","gse166875","gse166875","","gse166875",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
832,"10.1016/j.molcel.2021.11.023","10.1016/j.molcel.2021.11.023","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse167358","gse167358","gse167358","","gse167358",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
214,"10.15252/embr.202255363","10.15252/embr.202255363","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse167382","gse167382","gse167382","","gse167382",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",2022,"no license"
924,"10.1038/s41467-022-33165-4","10.1038/s41467-022-33165-4","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse167561","gse167561","gse167561","","gse167561",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1227,"10.1681/asn.2021030286","10.1681/asn.2021030286","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse167928","gse167928","gse167928","","gse167928",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","no_statement_no_data",NA,"no license"
1625,"10.3389/fcvm.2021.725203","10.3389/fcvm.2021.725203","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse167972","gse167972","gse167972","","gse167972",NA,"restricted",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"NULL"
826,"10.1126/sciadv.abi6672","10.1126/sciadv.abi6672","https://ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse168268","gse168268","gse168268","","gse168268",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
735,"10.7554/elife.73012","10.7554/elife.73012","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse168400","gse168400","gse168400","","gse168400",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1308,"10.1183/13993003.01470-2021","10.1183/13993003.01470-2021","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse168499","gse168499","gse168499","","gse168499",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1289,"10.1111/nan.12741","10.1111/nan.12741","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse168808","gse168808","gse168808","","gse168808",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,2021,"no license"
1203,"10.1182/blood.2020007932","10.1182/blood.2020007932","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse168866","gse168866","gse168866","","gse168866",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","no_statement_no_data",NA,"no license"
1447,"10.3390/toxins13080520","10.3390/toxins13080520","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse169213","gse169213","gse169213","","gse169213",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1507,"10.1007/s00401-021-02300-8","10.1007/s00401-021-02300-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse169265","gse169265","gse169265","","gse169265",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1035,"10.1038/s41594-022-00882-9","10.1038/s41594-022-00882-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse169457","gse169457","gse169457","","gse169457",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
988,"10.1038/s41588-022-01117-9","10.1038/s41588-022-01117-9","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse169561","gse169561","gse169561","","gse169561",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1588,"10.1073/pnas.2020293118","10.1073/pnas.2020293118","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171099","gse171099","gse171099","","gse171099",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
876,"10.1371/journal.ppat.1010193","10.1371/journal.ppat.1010193","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171149","gse171149","gse171149","","gse171149",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
60,"10.1038/s41590-023-01517-x","10.1038/s41590-023-01517-x","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171690","gse171690","gse171690","","gse171690",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1628,"10.3390/ijms22115547","10.3390/ijms22115547","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171965","gse171965","gse171965","","gse171965",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1120,"10.1002/path.5845","10.1002/path.5845","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171994","gse171994","gse171994","","gse171994",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
294,"10.1002/glia.24274","10.1002/glia.24274","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse172284","gse172284","gse172284","","gse172284",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",2022,"no license"
358,"10.1038/s41586-023-06585-5","10.1038/s41586-023-06585-5","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse172415","gse172415","gse172415","","gse172415",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
747,"10.1038/s41467-022-28569-1","10.1038/s41467-022-28569-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse172426","gse172426","gse172426","","gse172426",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1735,"10.1016/j.jbc.2021.101224","10.1016/j.jbc.2021.101224","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173204","gse173204","gse173204","","gse173204",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
970,"10.1172/jci.insight.149228","10.1172/jci.insight.149228","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173378","gse173378","gse173378","","gse173378",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","no_statement_no_data",NA,"no license"
796,"10.1172/jci.insight.154395","10.1172/jci.insight.154395","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610","gse173610","gse173610","","gse173610",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE",NA,"FALSE","no_statement_no_data",2021,"no license"
1710,"10.1016/j.dib.2021.107320","10.1016/j.dib.2021.107320","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610","gse173610","gse173610","","gse173610",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE",NA,"FALSE",NA,2021,"no license"
1739,"10.1016/j.nbd.2021.105391","10.1016/j.nbd.2021.105391","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173610","gse173610","gse173610","","gse173610",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE",NA,"FALSE",NA,2021,"no license"
2099,"10.1016/j.dib.2021.107320","10.1016/j.dib.2021.107320","gse173610","gse173610","gse173610","","gse173610",NA,NA,TRUE,"data_articles",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE",NA,"FALSE",NA,2021,NA
349,"10.1038/s41588-023-01433-8","10.1038/s41588-023-01433-8","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173936","gse173936","gse173936","","gse173936",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1023,"10.1126/sciimmunol.abj0140","10.1126/sciimmunol.abj0140","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse173970","gse173970","gse173970","","gse173970",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
822,"10.1093/stmcls/sxab014","10.1093/stmcls/sxab014","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse174021","gse174021","gse174021","","gse174021",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes_statement_no_data",NA,"no license"
428,"10.1038/s41467-023-38747-4","10.1038/s41467-023-38747-4","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse174571","gse174571","gse174571","","gse174571",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
861,"10.1038/s41467-022-30177-y","10.1038/s41467-022-30177-y","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse174599","gse174599","gse174599","","gse174599",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1170,"10.3390/cancers14153745","10.3390/cancers14153745","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse175509","gse175509","gse175509","","gse175509",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes_statement_no_data",NA,"no license"
1719,"10.1371/journal.pntd.0009787","10.1371/journal.pntd.0009787","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse175668","gse175668","gse175668","","gse175668",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
1293,"10.1136/jitc-2020-002226","10.1136/jitc-2020-002226","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse175699","gse175699","gse175699","","gse175699",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr","FALSE","TRUE","FALSE","gene expression omnibus (geo)","TRUE",NA,2021,"no license"
1075,"10.1038/s41467-022-32472-0","10.1038/s41467-022-32472-0","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse175848","gse175848","gse175848","","gse175848",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
683,"10.26508/lsa.202101187","10.26508/lsa.202101187","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse177047","gse177047","gse177047","","gse177047",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
791,"10.1002/path.5808","10.1002/path.5808","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse178416","gse178416","gse178416","","gse178416",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1433,"10.3390/cells10123293","10.3390/cells10123293","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse178468","gse178468","gse178468","","gse178468",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
785,"10.1111/apha.13773","10.1111/apha.13773","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse178586","gse178586","gse178586","","gse178586",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE","yes",NA,"no license"
1524,"10.1038/s41375-021-01376-1","10.1038/s41375-021-01376-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse178959","gse178959","gse178959","","gse178959",NA,"yes",TRUE,"numbat",TRUE,TRUE,"acc_nr",NA,NA,"FALSE",NA,"FALSE",NA,NA,"no license"
