"doi","publication_year","authors"
"https://doi.org/10.1161/circulationaha.121.053797",2021,"Michael G. Levin;Verena Zuber;Venexia Walker;Derek Klarin;Julie A. Lynch;Rainer Malik;Aaron W. Aday;Leonardo Bottolo;Aruna D. Pradhan;Martin Dichgans;Kyong‐Mi Chang;Daniel J. Rader;Philip S. Tsao;Benjamin F. Voight;Dipender Gill;Stephen Burgess;Scott M. Damrauer"
"https://doi.org/10.1161/jaha.117.008160",2018,"Larisa G. Tereshchenko;Nona Sotoodehnia;Colleen M. Sitlani;Foram N. Ashar;Muammar Kabir;Mary L. Biggs;Michael P. Morley;Jonathan W. Waks;Elsayed Z. Soliman;Alfred E. Buxton;Tor Biering‐Sørensen;Scott D. Solomon;Wendy S. Post;Thomas P. Cappola;David S. Siscovick;Dan E. Arking"
"https://doi.org/10.1161/jaha.122.025644",2022,"Anna G. Hoek;Sabine van Oort;Petra J. M. Elders;Joline W. J. Beulens"
"https://doi.org/10.1172/jci.insight.131156",2019,"Alexander Teumer;Teresa Trenkwalder;Thorsten Kessler;Yalda Jamshidi;Marten E. van den Berg;Bernhard M. Kaess;Christopher P. Nelson;Rachel Bastiaenen;Marzia De Bortoli;Alessandra Rossini;Isabel Deisenhofer;Klaus Stark;Solmaz Assa;Peter S. Braund;Claudia Cabrera;Anna F. Dominiczak;Martin Gögele;Leanne M. Hall;M. Arfan Ikram;Maryam Kavousi;Karl J. Lackner;Christian Müller;Thomas Münzel;Matthias Nauck;Sandosh Padmanabhan;Norbert Pfeiffer;Tim D. Spector;André G. Uitterlinden;Niek Verweij;Uwe Völker;Helen Warren;Mobeen Zafar;Stephan B. Felix;Jan A. Kors;Harold Snieder;Patricia B. Munroe;Cristian Pattaro;Christian Fuchsberger;Georg Schmidt;Ilja M. Nolte;Heribert Schunkert;Peter P. Pramstaller;Philipp S. Wild;Pim van der Harst;Bruno H. Stricker;Renate B. Schnabel;Nilesh J. Samani;Christian Hengstenberg;Marcus Dörr;Elijah R. Behr;Wibke Reinhard"
"https://doi.org/10.1172/jci.insight.160332",2022,"Carmelo Carmona‐Rivera;Yu Zhang;Kerry Dobbs;Tovah E. Markowitz;Clifton L. Dalgard;Andrew J. Oler;Dillon Claybaugh;Deborah Draper;Meng Truong;Ottavia M. Delmonte;Francesco Licciardi;Ugo Ramenghi;Nicoletta Crescenzio;Luisa Imberti;Alessandra Sottini;Virginia Quaresima;Chiara Fiorini;Valentina Discepolo;Andrea Lo Vecchio;Alfredo Guarino;Luca Pierri;Andrea Catzola;Andrea Biondi;Paolo Bonfanti;M. Cecilia Poli;Yasmin Espinosa;Camila Astudillo;Emma Rey-Jurado;Cecilia Vial;Javiera de la Cruz;Ricardo González;Cecilia Piñera;Jacqueline W. Mays;Ashley Ng;Andrew P. Platt;Beth A. Drolet;John J. Moon;Edward W. Cowen;Heather Kenney;Sarah Weber;Riccardo Castagnoli;Mary Magliocco;Michael Stack;Gina Montealegre;Karyl S. Barron;Danielle Fink;Douglas B. Kuhns;Stephen M. Hewitt;Lisa M. Arkin;Daniel S. Chertow;Helen C. Su;Luigi D. Notarangelo;Mariana J. Kaplan"
"https://doi.org/10.1182/blood.2021013531",2021,"Peter G. Miller;Dandi Qiao;Joselyn Rojas;Michael C. Honigberg;Adam S. Sperling;Christopher J. Gibson;Alexander G. Bick;Abhishek Niroula;Marie McConkey;Brittany Sandoval;Brian C. Miller;Weiwei Shi;Kaushik Viswanathan;Matthew Leventhal;Lillian Werner;Matthew Moll;Brian E. Cade;R. Graham Barr;Adolfo Correa;L. Adrienne Cupples;Sina A. Gharib;Deepti Jain;Stephanie M. Gogarten;Leslie A. Lange;Stephanie J. London;Ani Manichaikul;George O'connor;Elizabeth C. Oelsner;Susan Redline;Stephen S. Rich;Jerome I. Rotter;Ramachandran S. Vasan;Bing Yu;Lynette M. Sholl;Donna Neuberg;Siddhartha Jaiswal;Bruce D. Levy;Caroline A. Owen;Pradeep Natarajan;Edwin K. Silverman;Peter van Galen;Yohannes Tesfaigzi;Michael H. Cho;Benjamin L. Ebert"
"https://doi.org/10.1186/s12864-022-08405-y",2022,"Jiànróng Lǐ;Mabel Tang;Yafang Li;Christopher I. Amos;Chao Cheng"
"https://doi.org/10.1186/s12915-022-01267-6",2022,"Andrew J. H. Smith;Jayshree Advani;Daniel C. Brock;Jacob Nellissery;Jessica Gumerson;Lijin Dong;L. Aravind;Breandán N. Kennedy;Anand Swaroop"
"https://doi.org/10.1186/s12920-018-0354-x",2018,"Sebastian Boegel;Martin Löwer;Thomas Bukur;Patrick Sorn;John C. Castle;Uğur Şahin"
"https://doi.org/10.1186/s12920-022-01298-6",2022,"Minsu Kim;Jennifer E. Huffman;Amy C. Justice;Ian Goethert;Greeshma Agasthya;Yan V. Sun;Rachel McArdle;Louis J. Dell’Italia;Brady Stephens;Kelly Cho;Saiju Pyarajan;Kristin Mattocks;John B. Harley;Jeff Whittle;Roy O. Mathew;Jean C. Beckham;River Smith;John A. Wells;Salvador Gutierrez;Kimberly Hammer;Pran Iruvanti;Zuhair K. Ballas;Stephen Mastorides;Jonathan P. Moorman;Saib Gappy;Jon Klein;Nora Ratcliffe;Ana Palacio;Olaoluwa Okusaga;Maureen Murdoch;Peruvemba Sriram;Dean P. Argyres;Todd Connor;Gerardo Villareal;Scott Kinlay;Shing Shing Yeh;Darshana Jhala;Neeraj Tandon;Kyong‐Mi Chang;Samuel M. Aguayo;David Cohen;Satish Sharma;Mark B. Hamner;Suthat Liangpunsakul;Michael Godschalk;Kris Ann Oursler;Mary A. Whooley;Jennifer Greco;Sunil K. Ahuja;Joseph Constans;Paul Meyer;Michael Rauchman;Richard J. Servatius;Rachel Ramoni;Sumitra Muralidhar;J. Michael Gaziano;Melinda Gaddy;Agnes Wallbom;James E. Norton;Timothy R. Morgan;Todd Stapley;Peter S. Liang;Sujata Bhushan;Frank J. Jacono;Daryl Fujii;Philip S. Tsao;Donald E. Humphries;Grant D. Huang;James L. Breeling;Jennifer Moser;Jessica V. Brewer;Juan P. Casas;Kelly Cho;Lori Churby;Luis E. Selva;Mary T. Brophy;Nhan Do;Philip S. Tsao;Shahpoor Shayan;Stacey B. Whitbourne;Patrick Strollo;Edward J. Boyko;Jessica Walsh;Saiju Pyarajan;Elizabeth R. Hauser;Scott L. DuVall;Samir Gupta;Mostaqul Huq;Joseph Fayad;Adriana M. Hung;Junzhe Xu;Kathrina Alexander;Robin A. Hurley;Jack Lichy;Hongyu Zhao;Peter W.F. Wilson;R. Brooks Robey;Prakash Balasubramanian;Ioana Danciu"
"https://doi.org/10.1186/s13059-021-02335-w",2021,"Lindsay F. Rizzardi;Peter F. Hickey;Adrian Idrizi;Rakel Tryggvadóttir;Colin M. Callahan;Kimberly E. Stephens;Sean D. Taverna;Hao Zhang;Sinan Ramazanoglu;Kasper D. Hansen;Andrew P. Feinberg"
"https://doi.org/10.1186/s13073-020-00778-7",2020,"Christina A. Castellani;Ryan J. Longchamps;Jason A. Sumpter;C. Newcomb;John Lane;Megan L. Grove;Jan Bressler;Jennifer A. Brody;James S. Floyd;Traci M. Bartz;Kent D. Taylor;Penglong Wang;Adrienne Tin;Josef Coresh;James S. Pankow;Myriam Fornage;Eliseo Güallar;Brian O’Rourke;Nathan Pankratz;Chunyu Liu;Daniel Levy;Nona Sotoodehnia;Eric Boerwinkle;Dan E. Arking"
"https://doi.org/10.1186/s13073-021-00877-z",2021,"Charles E. Breeze;Anna Batorsky;Mi Kyeong Lee;Mindy D Szeto;Xiaoguang Xu;Daniel L. McCartney;Rong Jiang;Amit Patki;Holly Kramer;James Eales;Laura M. Raffield;Leslie A. Lange;Ethan M. Lange;Peter Durda;Yongmei Liu;Russ Tracy;David Van Den Berg;Kathryn L. Evans;William E. Kraus;Svati H. Shah;Hermant K. Tiwari;Lifang Hou;Eric A. Whitsel;Xiao Jiang;Fadi J. Charchar;Andrea Baccarelli;Stephen S. Rich;Andrew P. Morris;Marguerite R. Irvin;Donna K. Arnett;Elizabeth R. Hauser;Jerome I. Rotter;Adolfo Correa;Caroline Hayward;Steve Horvath;Riccardo E. Marioni;Maciej Tomaszewski;Stephan Beck;Sonja I. Berndt;Stephanie J. London;Josyf C. Mychaleckyj;Nora Franceschini"
"https://doi.org/10.1186/s13073-022-01074-2",2022,"Tian Ge;Marguerite R. Irvin;Amit Patki;Vinodh Srinivasasainagendra;Kuang Lin;Hemant K. Tiwari;Nicole D. Armstrong;Barbara Benoit;Chia‐Yen Chen;Karmel W. Choi;James J. Cimino;Brittney H. Davis;Ozan Dikilitas;Bethany Etheridge;Yen‐Chen Anne Feng;Vivian S. Gainer;Hailiang Huang;Gail P. Jarvik;Christopher Kachulis;Eimear E. Kenny;Atlas Khan;Krzysztof Kiryluk;Leah C. Kottyan;Iftikhar J. Kullo;Christoph Lange;Niall J. Lennon;Aaron Leong;Edyta Małolepsza;Ayme D. Miles;Shawn N. Murphy;Bahram Namjou;Renuka Narayan;Mark J. O’Connor;Jennifer A. Pacheco;Emma Perez;Laura J. Rasmussen‐Torvik;Elisabeth A. Rosenthal;Daniel J. Schaid;Maria Stamou;Miriam S. Udler;Wei‐Qi Wei;Scott T. Weiss;Maggie C. Y. Ng;Jordan W. Smoller;Matthew S. Lebo;James B. Meigs;Nita A. Limdi;Elizabeth W. Karlson"
"https://doi.org/10.1186/s13073-023-01156-9",2023,"Junyi Xin;Mulong Du;Dongying Gu;Kewei Jiang;Mengyun Wang;Mingjuan Jin;Yeting Hu;Shuai Ben;Silu Chen;Wei Shao;Shuwei Li;Haiyan Chu;Linjun Zhu;Chen Li;Kun Chen;Kefeng Ding;Zhengdong Zhang;Hongbing Shen;Meilin Wang"
"https://doi.org/10.1186/s13148-022-01385-6",2022,"Shaobo Li;Nicholas Mancuso;Catherine Metayer;Xiaomei Ma;Adam J. de Smith;Joseph L. Wiemels"
"https://doi.org/10.1212/wnl.0000000000010852",2020,"Maria J. Knol;Dongwei Lu;Matthew Traylor;Hieab H.H. Adams;José Rafael J Romero;Albert V. Smith;Myriam Fornage;Edith Hofer;Junfeng Liu;Isabel C. Hostettler;Michelle Luciano;Stella Trompet;Anne‐Katrin Giese;Saima Hilal;Erik B. van den Akker;Dina Vojinović;Shuo Li;Sigurður Sigurðsson;Sven J. van der Lee;Clifford R. Jack;Duncan Wilson;Pınar Yilmaz;Claudia L. Satizábal;David C. Liewald;Jeroen van der Grond;Christopher Chen;Yasaman Saba;Aad van der Lugt;Mark E. Bastin;B. Gwen Windham;Ching‐Yu Cheng;Lukas Pirpamer;Kejal Kantarci;Jayandra J. Himali;Qiong Yang;Zoë Morris;Alexa S. Beiser;Daniel J. Tozer;Meike W. Vernooij;Najaf Amin;Marian Beekman;Jia Yu Koh;David J. Stott;Henry Houlden;Reinhold Schmidt;Rebecca F. Gottesman;Andrew D. MacKinnon;Charles DeCarli;Vilmundur Guðnason;Ian J. Deary;Cornelia M. van Duijn;P. Eline Slagboom;Tien Yin Wong;Natalia S. Rost;J. Wouter Jukema;Thomas H. Mosley;David J. Werring;Helena Schmidt;Joanna M. Wardlaw;M. Arfan Ikram;Sudha Seshadri;Lenore J. Launer;Hugh S. Markus"
"https://doi.org/10.1371/journal.pgen.1006609",2017,"Krzysztof Kiryluk;Yifu Li;Zina Moldoveanu;Hitoshi Suzuki;Colin Reily;Ping Hou;Jingyuan Xie;Nikol Mladkova;Sindhuri Prakash;Clara Fischman;Samantha L. Shapiro;Robert A. LeDesma;Drew Bradbury;Iuliana Ionita‐Laza;Frank Eitner;Thomas Rauen;Nicolas Maillard;F. Berthoux;Jürgen Floege;Nan Chen;Hong Zhang;Francesco Scolari;Robert Wyatt;Bruce A. Julian;Ali G. Gharavi;Jan Novák"
"https://doi.org/10.1371/journal.pgen.1006719",2017,"Maggie C. Y. Ng;Mariaelisa Graff;Yingchang Lu;Anne E. Justice;Poorva Mudgal;Yongmei Liu;Kristin L. Young;Lisa R. Yanek;Mary F. Feitosa;Mary K. Wojczynski;Kristin A. Rand;Jennifer A. Brody;Brian E. Cade;Latchezar Dimitrov;Qing Duan;Xiuqing Guo;Leslie A. Lange;Michael A. Nalls;Hayrettin Okut;Salman M. Tajuddin;Bamidele O. Tayo;Sailaja Vedantam;Jonathan P. Bradfield;Guanjie Chen;Wei‐Min Chen;Alessandra Chesi;Marguerite R. Irvin;Badri Padhukasahasram;Jennifer A. Smith;Wei Zheng;Matthew Allison;Christine B. Ambrosone;Elisa V. Bandera;Traci M. Bartz;Sonja I. Berndt;Leslie Bernstein;William J. Blot;Erwin P. Böttinger;John Carpten;Stephen J. Chanock;Yii‐Der Ida Chen;David V. Conti;Stephen S. Rich;Myriam Fornage;Barry I. Freedman;Melissa García;Phyllis J. Goodman;Yu-Han H. Hsu;Jennifer J. Hu;Chad Huff;Sue A. Ingles;Esther M. John;Rick A. Kittles;Eric A. Klein;Jin Li;Barbara McKnight;Uma Nayak;Barbara Nemesure;Adesola Ogunniyi;Andrew F. Olshan;Michael F. Press;Rebecca Rohde;Benjamin A. Rybicki;Babatunde Salako;Maureen Sanderson;Yaming Shao;David S. Siscovick;Janet L. Stanford;Victoria L. Stevens;Alex Stram;Sara S. Strom;Dhananjay Vaidya;John S. Witte;Jie Yao;Xiaofeng Zhu;Regina G. Ziegler;Alan B. Zonderman;Adebowale Adeyemo;Stefan Ambs;Mary Cushman;Jessica D. Faul;Hákon Hákonarson;Albert M. Levin;Katherine L. Nathanson;Erin B. Ware;David R. Weir;Wei Zhao;Degui Zhi;Donna K. Arnett;Struan F.A. Grant;Sharon L. R. Kardia;Olufunmilayo I. Oloapde;D. C. Rao;Charles N. Rotimi;Michèle M. Sale;L. Keoki Williams;Babette S. Zemel;Diane M. Becker;Ingrid B. Borecki;Michele K. Evans;Tamara B. Harris;Joel N. Hirschhorn;Yun Li;Sanjay R. Patel;Bruce M. Psaty;Jerome I. Rotter;James G. Wilson;Donald W. Bowden;L. Adrienne Cupples;Christopher A. Haiman;Ruth J. F. Loos;Kari E. North"
"https://doi.org/10.1371/journal.pgen.1006811",2017,"Sara R. Rashkin;Goo Jun;Sai Chen;Gonçalo R. Abecasis"
"https://doi.org/10.1371/journal.pgen.1007601",2018,"Pradeep Suri;Melody R. Palmer;Yakov A. Tsepilov;Maxim B. Freidin;Cindy G. Boer;Michelle S. Yau;Daniel S. Evans;Andrea Gelemanović;Traci M. Bartz;Maria Nethander;Liubov Arbeeva;Lennart C. Karssen;Tuhina Neogi;Archie Campbell;Dan Mellström;Claes Ohlsson;Lynn M. Marshall;Eric Orwoll;André G. Uitterlinden;Jerome I. Rotter;Gordan Lauc;Bruce M. Psaty;Magnus K. Karlsson;Nancy E. Lane;Gail P. Jarvik;Ozren Polašek;Marc C. Hochberg;Joanne M. Jordan;Joyce B. J. van Meurs;Rebecca D. Jackson;Carrie M. Nielson;Braxton D. Mitchell;Blair H. Smith;Caroline Hayward;Nicholas L. Smith;Yurii S. Aulchenko;Frances M. K. Williams"
"https://doi.org/10.1371/journal.pgen.1007890",2019,"Isabella Cera;Laura Whitton;Gary Donohoe;Derek W. Morris;Georg Dechant;Galina Apostolova"
"https://doi.org/10.1371/journal.pgen.1008500",2019,"Madeline H. Kowalski;Huijun Qian;Ziyi Hou;Jonathan D. Rosen;Amanda L. Tapia;Yue Shan;Deepti Jain;Maria Argos;Donna K. Arnett;Christy L. Avery;Kathleen C. Barnes;Lewis C. Becker;Stephanie A. Bien;Joshua C. Bis;John Blangero;Eric Boerwinkle;Donald W. Bowden;Steven Buyske;Jianwen Cai;Michael H. Cho;Seung Hoan Choi;Hélène Choquet;L. Adrienne Cupples;Mary Cushman;Michelle Daya;Paul S. de Vries;Patrick T. Ellinor;Nauder Faraday;Myriam Fornage;Stacey Gabriel;Santhi K. Ganesh;Misa Graff;Namrata Gupta;Jiang He;Susan R. Heckbert;Bertha Hidalgo;Chani J. Hodonsky;Marguerite R. Irvin;Andrew D. Johnson;Eric Jorgenson;Robert C. Kaplan;Sharon L. R. Kardia;Tanika N. Kelly;Charles Kooperberg;Jessica Lasky‐Su;Ruth J. F. Loos;Steven A. Lubitz;Rasika A. Mathias;Caitlin McHugh;Courtney G. Montgomery;Jee‐Young Moon;Alanna C. Morrison;Nicholette D. Palmer;Nathan Pankratz;George Papanicolaou;Juan M. Peralta;Patricia A. Peyser;Stephen S. Rich;Jerome I. Rotter;Edwin K. Silverman;Jennifer A. Smith;Nicholas L. Smith;Kent D. Taylor;Timothy A. Thornton;Hemant K. Tiwari;Russell P. Tracy;Tao Wang;Scott T. Weiss;Lu‐Chen Weng;Kerri L. Wiggins;James G. Wilson;Lisa R. Yanek;Sebastian Zöllner;Kari E. North;Paul L. Auer;Laura M. Raffield;Alexander P. Reiner;Yun Li"
"https://doi.org/10.1371/journal.pgen.1008947",2020,"Xinyuan Dong;Yu‐Ru Su;Richard Barfield;Stephanie A. Bien;Qianchuan He;Tabitha A. Harrison;Jeroen R. Huyghe;Temitope O. Keku;Noralane M. Lindor;Clemens Schafmayer;Andrew T. Chan;Stephen B. Gruber;Mark A. Jenkins;Charles Kooperberg;Ulrike Peters;Li Hsu"
"https://doi.org/10.1371/journal.pgen.1009802",2021,"Sumeet A. Khetarpal;Cecilia Vitali;Michael G. Levin;Derek Klarin;Joseph Park;Akhil Pampana;John S. Millar;Takashi Kuwano;Sugasini Dhavamani;Papasani V. Subbaiah;Jeffrey T. Billheimer;Pradeep Natarajan;Daniel J. Rader"
"https://doi.org/10.1371/journal.pgen.1010623",2023,"Allison E. Ashley‐Koch;Nathan A. Kimbrel;Xuejun Qin;Jennifer H. Lindquist;Melanie E. Garrett﻿;Michelle F. Dennis;Lauren P. Hair;Jennifer E. Huffman;Daniel Jacobson;Ravi Madduri;Hilary Coon;Anna R. Docherty;Jooeun Kang;Niamh Mullins;Douglas M. Ruderfer;Philip D. Harvey;Benjamin H. McMahon;David W. Oslin;Elizabeth R. Hauser;Michael A. Hauser;Jean C. Beckham"
"https://doi.org/10.1371/journal.pmed.1003302",2020,"Kelsey E. Johnson;Katherine M. Siewert;Derek Klarin;Scott M. Damrauer;Kyong‐Mi Chang;Philip S. Tsao;Themistocles L. Assimes;Kara N. Maxwell;Benjamin F. Voight"
"https://doi.org/10.1371/journal.pmed.1004039",2022,"Anya Topiwala;Chaoyue Wang;Klaus P. Ebmeier;Stephen Burgess;Steven Bell;Daniel F. Levey;Hang Zhou;Celeste McCracken;Adriana Roca‐Fernández;Steffen E. Petersen;Betty Raman;Masud Husain;Joel Gelernter;Karla L. Miller;Stephen M. Smith;Thomas E. Nichols"
"https://doi.org/10.1371/journal.pone.0140496",2015,"Joshua C. Bis;Colleen M. Sitlani;Ryan Irvin;Christy L. Avery;Albert V. Smith;Fangui Sun;Daniel S. Evans;Solomon K. Musani;Xiaohui Li;Stella Trompet;Bouwe P. Krijthe;Tamara B. Harris;P. Miguel Quibrera;Jennifer A. Brody;Serkalem Demissie;Barry R. Davis;Kerri L. Wiggins;Gregory J. Tranah;Leslie A. Lange;Nona Sotoodehnia;David J. Stott;Oscar H. Franco;Lenore J. Launer;Til Stürmer‎;Kent D. Taylor;L. Adrienne Cupples;John H. Eckfeldt;Nicholas L. Smith;Yongmei Liu;James G. Wilson;Susan R. Heckbert;Brendan M. Buckley;M. Arfan Ikram;Eric Boerwinkle;Yii-Der Ida Chen;Anton J. M. de Craen;André G. Uitterlinden;Jerome I. Rotter;Ian Ford;Albert Hofman;Naveed Sattar;P. Eline Slagboom;Rudi G. J. Westendorp;Vilmundur Guðnason;Ramachandran S. Vasan;Thomas Lumley;Steven R. Cummings;Herman A. Taylor;Wendy S. Post;J. Wouter Jukema;Bruno H. Stricker;Eric A. Whitsel;Bruce M. Psaty;Donna K. Arnett"
"https://doi.org/10.1371/journal.pone.0144997",2016,"Abbas Dehghan;Joshua C. Bis;Charles C. White;Albert V. Smith;Alanna C. Morrison;L. Adrienne Cupples;Stella Trompet;Daniel I. Chasman;Thomas Lumley;Uwe Völker;Brendan M. Buckley;Jingzhong Ding;Majken K. Jensen;Aaron R. Folsom;Stephen B. Kritchevsky;Cynthia J. Girman;Ian Ford;Marcus Dörr;Veikko Salomaa;André G. Uitterlinden;Guðný Eiríksdóttir;Ramachandran S. Vasan;Nora Franceschini;Cara L. Carty;Jarmo Virtamo;Serkalem Demissie;Philippe Amouyel;Dominique Arveiler;Susan R. Heckbert;Jean Ferrières;Pierre Ducimetière;Nicholas L. Smith;Ying A. Wang;David S. Siscovick;Kenneth Rice;Per-Gunnar Wiklund;Kent D. Taylor;Alun Evans;Frank Kee;Jerome I. Rotter;Juha Karvanen;Kari Kuulasmaa;Gerardo Heiss;Peter Kraft;Lenore J. Launer;Albert Hofman;Marcello Ricardo Paulista Markus;Lynda M. Rose;Kaisa Silander;Peter J. Wagner;Emelia J. Benjamin;Kurt Lohman;David J. Stott;Fernando Rivadeneira;Tamara B. Harris;Daniel Levy;Yongmei Liu;Eric B. Rimm;J. Wouter Jukema;Henry Völzke;Paul M. Ridker;Stefan Blankenberg;Oscar H. Franco;Vilmundur Guðnason;Bruce M. Psaty;Eric Boerwinkle;Christopher J. O’Donnell"
"https://doi.org/10.1371/journal.pone.0157521",2016,"Mengmeng Du;Shuo Jiao;Stephanie A. Bien;Manish Gala;Gonçalo R. Abecasis;Stéphane Bézieau;Hermann Brenner;Katja Butterbach;Bette J. Caan;Christopher S. Carlson;Graham Casey;Jenny Chang‐Claude;David V. Conti;Keith R. Curtis;David Duggan;Steven Gallinger;Robert W. Haile;Tabitha A. Harrison;Richard B. Hayes;Michael Hoffmeister;John L. Hopper;Thomas J. Hudson;Mark A. Jenkins;Sébastien Küry;Loı̈c Le Marchand;Suzanne M. Leal;Polly A. Newcomb;Deborah A. Nickerson;John D. Potter;Robert E. Schoen;Fredrick R. Schumacher;Daniela Seminara;Martha L. Slattery;Li Hsu;Andrew T. Chan;Emily White;Sonja I. Berndt;Ulrike Peters"
"https://doi.org/10.1371/journal.pone.0181269",2017,"Malka Gorfine;Sonja I. Berndt;Jenny Chang‐Claude;Michael Hoffmeister;Loı̈c Le Marchand;John D. Potter;Martha L. Slattery;Nir Keret;Ulrike Peters;Li Hsu"
"https://doi.org/10.1371/journal.pone.0183874",2017,"Kolsoum InanlooRahatloo;Grace Liang;Davis Vo;Antje Ebert;Ivy Nguyen;Patricia K. Nguyen"
"https://doi.org/10.1371/journal.pone.0186456",2017,"Dariush Mozaffarian;Hassan S. Dashti;Mary K. Wojczynski;Audrey Y. Chu;Jennifer A. Nettleton;Satu Männistö;Kati Kristiansson;Mägi Reedik;Jari Lahti;Denise K. Houston;Marilyn C. Cornelis;Frank J.A. van Rooij;Maria Dimitriou;Stavroula Kanoni;Vera Mikkilä;Lyn M. Steffen;Marcia C. de Oliveira Otto;Lu Qi;Bruce M. Psaty;Luc Djoussé;Jerome I. Rotter;Kennet Harald;Markus Perola;Harri Rissanen;Antti Jula;Fischer Krista;Evelin Mihailov;Mary F. Feitosa;Julius S. Ngwa;Luting Xue;Paul F. Jacques;Mia-Maria Perälä;Aarno Palotie;Yongmei Liu;Nike A. Nalls;Luigi Ferrucci;Dena G. Hernandez;Ani Manichaikul;Michael Y. Tsai;Jessica C. Kiefte–de Jong;Albert Hofman;André G. Uitterlinden;Lοukianos S. Rallidis;Paul M. Ridker;Lynda M. Rose;Julie E. Buring;Terho Lehtimäki;Mika Kähönen;Jorma Viikari;Rozenn N. Lemaître;Veikko Salomaa;Paul Knekt;Andres Metspalu;Ingrid B. Borecki;L. Adrienne Cupples;Johan G. Eriksson;Stephen B. Kritchevsky;Stefania Bandinelli;David S. Siscovick;Oscar H. Franco;Panos Deloukas;George Dedoussis;Daniel I. Chasman;Olli T. Raitakari;Toshiko Tanaka"
